,Postal Code,Sector,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
404,WC1A1,Restaurants and Caffees,0.772115456090252,0.802959685571319,0.835274721708811,0.8665105717208,0.900742833525036,0.935363414373272,0.969627378124071,1.00652541320494,1.04390527608618,1.08312888596263
405,WC1A2,Restaurants and Caffees,1.16806506773356,1.21569631886488,1.2656381725524,1.3136195927878,1.36684251621443,1.41970221737911,1.47293879708779,1.52950665409928,1.5869057705782,1.64721259679059
406,WC1B3,Restaurants and Caffees,1.37089774108916,1.42660160515006,1.48497887295212,1.54113662254001,1.60321707517744,1.66518198457969,1.72728281381695,1.79350305654012,1.86068985022978,1.9312573792709
407,WC1B4,Restaurants and Caffees,0.542690012340731,0.564430727755972,0.587212023844929,0.609203804311868,0.633347806734492,0.657711221842775,0.681856050277539,0.707835121260247,0.73415834322162,0.761790390519408
408,WC1B5,Restaurants and Caffees,0.995531881248073,1.03558538718969,1.07755377608739,1.11802803545126,1.16254184161977,1.20733144795519,1.25185202368431,1.29963612722344,1.34807497671787,1.39892925023408
409,WC1E6,Restaurants and Caffees,2.10784209340791,2.19180382428697,2.27985229874275,2.36488999365219,2.45820471673368,2.55247409994526,2.64578834002872,2.74620744259922,2.84795034816713,2.95469301367159
410,WC1E7,Restaurants and Caffees,1.31298205954048,1.36452595886835,1.41895001977433,1.47141385079351,1.52976656722321,1.58778875662418,1.64615726809206,1.70821544476278,1.77104663119141,1.83695922187014
411,WC1H0,Restaurants and Caffees,3.22880297100554,3.35378198261863,3.48550638275659,3.6130546550851,3.7525302251685,3.89439394515382,4.03451866913507,4.18401380260066,4.33621831280769,4.49497984245121
412,WC1H8,Restaurants and Caffees,1.84763135527171,1.91072387292158,1.97882585902706,2.04545714249164,2.12099595275562,2.19547281964043,2.26995660467302,2.35178438763759,2.43208128653298,2.51688784158388
413,WC1H9,Restaurants and Caffees,7.40209045064891,7.67973783081188,7.97390773299208,8.25903293742626,8.57312524530562,8.89053864212201,9.20395564166807,9.54079985733741,9.88076862658005,10.2361165146869
414,WC1N1,Restaurants and Caffees,3.78399228161674,3.92266198639293,4.07039095672037,4.21401294907763,4.37323111080249,4.5335001847755,4.69229741796843,4.86358722526214,5.0356803169832,5.21590555501516
415,WC1N2,Restaurants and Caffees,2.20228924605812,2.29223287562118,2.38657385990728,2.47772890053427,2.57699219938934,2.67797669450002,2.77953353822421,2.88467662670885,2.9938218468624,3.10705696170163
416,WC1N3,Restaurants and Caffees,3.36666703315426,3.49682203811943,3.63438766812348,3.76750253491898,3.91522872477408,4.0627707576785,4.21080917240537,4.36874849544385,4.52837028954848,4.69576288004607
417,WC1R4,Restaurants and Caffees,1.3623230598522,1.41699048488937,1.47427951813637,1.52959591308728,1.59025259960524,1.65154401781858,1.71235708578956,1.77753404588492,1.84374882295932,1.91316366310265
418,WC1R5,Restaurants and Caffees,0.222335598079765,0.231332716760439,0.240787035853062,0.249868879819219,0.259988988550451,0.26998787101374,0.280101893756181,0.290832747485055,0.301701007319818,0.313126429061605
419,WC1V6,Restaurants and Caffees,0.37889543949663,0.393992522026009,0.409828850653264,0.425121793691385,0.441934746405229,0.458880070007868,0.475685924273202,0.493774959599154,0.512084150634664,0.531307740518945
420,WC1V7,Restaurants and Caffees,0.0958556289577965,0.0997521704791216,0.103840174204273,0.107766697231553,0.112133925536386,0.116456938823007,0.120818895324986,0.125458374916104,0.130155945855601,0.135096254327842
421,WC1X0,Restaurants and Caffees,2.37061960124687,2.45556224821842,2.54639396354225,2.63526909707458,2.73387477235336,2.83325621048998,2.93252429021755,3.03883494586153,3.14578299128598,3.25754587350654
422,WC1X8,Restaurants and Caffees,1.77711922254635,1.84605286918741,1.91870201939893,1.98901704651575,2.06670824079776,2.1447430325645,2.22222720107452,2.3059244048679,2.39020136037627,2.47876942415904
423,WC2A3,Restaurants and Caffees,0.36283535759579,0.377999267532374,0.39388352110591,0.409068462900972,0.426043140929522,0.442678782356984,0.459668883105613,0.477508876803694,0.495658511885171,0.514740182434351
424,WC2B5,Restaurants and Caffees,2.15326590546906,2.23654297152394,2.32439749866711,2.40944717090425,2.5034834126829,2.59790871366094,2.69174630485916,2.79299213769401,2.89498483332143,3.00213888926136
425,WC2B6,Restaurants and Caffees,0.0454155581576786,0.0471595032488802,0.0490049631042989,0.0507962623473529,0.0527622549577374,0.054763355222773,0.0567400809480282,0.0588623132691014,0.0610204012810215,0.0632779843758159
426,WC2H8,Restaurants and Caffees,1.02045995292075,1.0605395671808,1.10262935543182,1.14362611942962,1.18833248817905,1.23377884164282,1.27912189515958,1.32725478712877,1.37625358048826,1.42738260465232
427,WC2H9,Restaurants and Caffees,2.82053068157597,2.93271589082587,3.05052051881193,3.16435376144929,3.28943163855978,3.41560373614524,3.54110176497335,3.67532970765656,3.81165222290071,3.95450102400219
439,EC1A2,Restaurants and Caffees,0.014171762722359,0.0145767999634657,0.0149628214012487,0.0155694627577275,0.0161718875869832,0.0166858191802575,0.0168226109831406,0.0174339212965904,0.0178327687376537,0.0186604952889
440,EC1A4,Restaurants and Caffees,0.378103974159693,0.388587579666813,0.398480628317774,0.414590945983413,0.430189310839906,0.44381095154888,0.447421693590435,0.46351771944347,0.47397482012374,0.495680296228384
441,EC1A7,Restaurants and Caffees,0.449594084041503,0.462584326189259,0.47497190404636,0.494325992753542,0.513617725154981,0.52999638483012,0.534498917943192,0.553990472355775,0.566747529725012,0.593143121124531
442,EC1A9,Restaurants and Caffees,0.671447216337013,0.690520923956249,0.708692790148446,0.737345694865845,0.765738462793773,0.790026823125382,0.796374357933624,0.825256546612182,0.844067788124018,0.883171464403719
443,EC1N2,Restaurants and Caffees,0.00573898820218963,0.00588015362265886,0.00601735388760729,0.00624603518045807,0.00647408014029162,0.00666649893361844,0.00670774813507873,0.00694017954166756,0.00708506364603968,0.00739959323982206
444,EC1Y0,Restaurants and Caffees,0.658018237193704,0.673812822188344,0.689231598256966,0.715175355429973,0.741157054651335,0.762930501670668,0.767529541240742,0.793980920743698,0.81033333472207,0.846093667977439
445,EC1Y4,Restaurants and Caffees,0.0356431150878153,0.0366697836726482,0.0376486866008675,0.0391805375228695,0.0407059065594412,0.0420026743068514,0.042355839265493,0.0438988815956783,0.0449078783870512,0.0469974206913705
446,EC2M1,Restaurants and Caffees,0.015494907350551,0.0159342551036595,0.0163527849783656,0.0170133815569378,0.017667553805209,0.018227625501552,0.0183731748860924,0.0190391189504004,0.0194726247325357,0.020374224531377
447,EC2M2,Restaurants and Caffees,0.0140862794095919,0.0144856864578722,0.0148661681621505,0.0154667105063071,0.01606141255019,0.0165705686377745,0.016702886260084,0.0173082899549095,0.017702386120487,0.0185220223012518
448,EC2M4,Restaurants and Caffees,0.202332750871256,0.208045499763359,0.213490963040946,0.222098209465103,0.230631355679235,0.237925037982678,0.239819079645699,0.248503321859588,0.254148970461086,0.265905432553132
449,EC2M5,Restaurants and Caffees,0.00563451176383676,0.00579427458314891,0.00594646726486021,0.00618668420252287,0.00642456502007603,0.00662822745510982,0.00668115450403362,0.0069233159819638,0.00708095444819482,0.00740880892050075
450,EC2M6,Restaurants and Caffees,0.00501406263289426,0.00515485092432492,0.00528842803201241,0.00550212489944468,0.00571169204778612,0.00589265896662232,0.00594007630227775,0.00615467279033973,0.0062942424731935,0.00658428049433722
451,EC2N1,Restaurants and Caffees,0.00422588382287757,0.00434570593736168,0.00445985044864516,0.00464001315189215,0.00481842376505702,0.00497117059133236,0.00501086587802522,0.00519248698647285,0.00531071583614611,0.00555660669037556
452,EC2N2,Restaurants and Caffees,0.00845176764575514,0.00869141187472337,0.00891970089729032,0.0092800263037843,0.00963684753011404,0.00994234118266473,0.0100217317560504,0.0103849739729457,0.0106214316722922,0.0111132133807511
453,EC2N4,Restaurants and Caffees,0.00923994645577183,0.0095005568616866,0.00974827848065757,0.0101421380513368,0.0105301158128431,0.0108638295579546,0.0109509421803029,0.0113471597768125,0.0116049583093396,0.0121408871847127
454,EC2R5,Restaurants and Caffees,0.00281725588191838,0.00289713729157445,0.0029732336324301,0.00309334210126143,0.00321228251003801,0.00331411372755491,0.00334057725201681,0.0034616579909819,0.00354047722409741,0.00370440446025037
455,EC2R6,Restaurants and Caffees,0.00563451176383676,0.00579427458314891,0.00594646726486021,0.00618668420252287,0.00642456502007603,0.00662822745510982,0.00668115450403362,0.0069233159819638,0.00708095444819482,0.00740880892050075
456,EC2R7,Restaurants and Caffees,0.0253553029372654,0.0260742356241701,0.0267591026918709,0.0278400789113529,0.0289105425903421,0.0298270235479942,0.0300651952681513,0.0311549219188371,0.0318642950168767,0.0333396401422533
457,EC2R8,Restaurants and Caffees,0.00704401076475589,0.00724628995679836,0.00743966995721749,0.00774544027859139,0.0080398444598891,0.00830280123078255,0.00837856024140794,0.00867405051368621,0.00887755620702441,0.00928674761225684
458,EC2V5,Restaurants and Caffees,0.00845176764575514,0.00869141187472337,0.00891970089729032,0.0092800263037843,0.00963684753011404,0.00994234118266473,0.0100217317560504,0.0103849739729457,0.0106214316722922,0.0111132133807511
459,EC2V6,Restaurants and Caffees,0.0250394074434784,0.0257385551806741,0.026398955094013,0.0274735598044264,0.0285063864195455,0.0294182534594097,0.0296705418115454,0.0307308854747154,0.031431690141052,0.032870519628196
460,EC2V7,Restaurants and Caffees,0.00281725588191838,0.00289713729157445,0.0029732336324301,0.00309334210126143,0.00321228251003801,0.00331411372755491,0.00334057725201681,0.0034616579909819,0.00354047722409741,0.00370440446025037
461,EC2V8,Restaurants and Caffees,0.0108180461957251,0.0111257402913375,0.0114186053996765,0.0118905315973175,0.0123349287478894,0.0127418401323251,0.0128635972515398,0.0133113424570092,0.0136247378769961,0.0142477077158979
462,EC2Y5,Restaurants and Caffees,0.0194234462984419,0.0200158679679494,0.0205825107190727,0.0214425029266634,0.0223160117935587,0.023039996281386,0.0232701735378447,0.0241339843832342,0.0247080759798006,0.0258787778310536
463,EC2Y8,Restaurants and Caffees,3.73511207997982,3.8460295500095,3.95190873361844,4.11512989039837,4.2789422716379,4.41678371121,4.45781133884608,4.62153769738699,4.72980673888443,4.95182001855226
464,EC2Y9,Restaurants and Caffees,0.0327403758931298,0.0336815328754802,0.0345787997293391,0.0359844431701877,0.03738314901261,0.0385733100368135,0.0388955372904196,0.0403115922630155,0.0412370185457871,0.043154543243472
465,EC3A3,Restaurants and Caffees,0.00140862794095919,0.00144856864578722,0.00148661681621505,0.00154667105063071,0.001606141255019,0.00165705686377745,0.0016702886260084,0.00173082899549095,0.0017702386120487,0.00185220223012518
466,EC3A4,Restaurants and Caffees,0.00140862794095919,0.00144856864578722,0.00148661681621505,0.00154667105063071,0.001606141255019,0.00165705686377745,0.0016702886260084,0.00173082899549095,0.0017702386120487,0.00185220223012518
467,EC3A5,Restaurants and Caffees,0.0929694441033065,0.095605530621957,0.0981167098701936,0.102080289341627,0.106005322831254,0.109365753009312,0.110239049316554,0.114234713702402,0.116835748395214,0.122245347188262
468,EC3A7,Restaurants and Caffees,0.00845176764575514,0.00869141187472337,0.00891970089729032,0.0092800263037843,0.00963684753011404,0.00994234118266473,0.0100217317560504,0.0103849739729457,0.0106214316722922,0.0111132133807511
469,EC3A8,Restaurants and Caffees,0.00281725588191838,0.00289713729157445,0.0029732336324301,0.00309334210126143,0.00321228251003801,0.00331411372755491,0.00334057725201681,0.0034616579909819,0.00354047722409741,0.00370440446025037
470,EC3M1,Restaurants and Caffees,0.0183121632324694,0.0188313923952339,0.0193260186107957,0.0201067236581993,0.0208798363152471,0.0215417392291069,0.0217137521381092,0.0225007769413823,0.0230131019566331,0.0240786289916274
471,EC3M2,Restaurants and Caffees,0.00140862794095919,0.00144856864578722,0.00148661681621505,0.00154667105063071,0.001606141255019,0.00165705686377745,0.0016702886260084,0.00173082899549095,0.0017702386120487,0.00185220223012518
472,EC3M3,Restaurants and Caffees,0.00422588382287757,0.00434570593736168,0.00445985044864516,0.00464001315189215,0.00481842376505702,0.00497117059133236,0.00501086587802522,0.00519248698647285,0.00531071583614611,0.00555660669037556
473,EC3M4,Restaurants and Caffees,0.00845176764575514,0.00869141187472337,0.00891970089729032,0.0092800263037843,0.00963684753011404,0.00994234118266473,0.0100217317560504,0.0103849739729457,0.0106214316722922,0.0111132133807511
474,EC3M5,Restaurants and Caffees,0.00281725588191838,0.00289713729157445,0.0029732336324301,0.00309334210126143,0.00321228251003801,0.00331411372755491,0.00334057725201681,0.0034616579909819,0.00354047722409741,0.00370440446025037
475,EC3M6,Restaurants and Caffees,0.00422588382287757,0.00434570593736168,0.00445985044864516,0.00464001315189215,0.00481842376505702,0.00497117059133236,0.00501086587802522,0.00519248698647285,0.00531071583614611,0.00555660669037556
476,EC3M8,Restaurants and Caffees,0.00422588382287757,0.00434570593736168,0.00445985044864516,0.00464001315189215,0.00481842376505702,0.00497117059133236,0.00501086587802522,0.00519248698647285,0.00531071583614611,0.00555660669037556
477,EC3N1,Restaurants and Caffees,0.0971953279261841,0.0999512365593187,0.102576560318838,0.106720302493519,0.110823746596311,0.114336923600644,0.11524991519458,0.119427200688875,0.12214646423136,0.127801953878638
478,EC3N2,Restaurants and Caffees,0.273273820546082,0.281022317282722,0.28840366234572,0.300054183822359,0.311591403473687,0.321469031572826,0.324035993445631,0.335780825125244,0.343426290737449,0.359327232644286
479,EC3N3,Restaurants and Caffees,0.00140862794095919,0.00144856864578722,0.00148661681621505,0.00154667105063071,0.001606141255019,0.00165705686377745,0.0016702886260084,0.00173082899549095,0.0017702386120487,0.00185220223012518
480,EC3R5,Restaurants and Caffees,0.108464351453857,0.111539785725616,0.114469494848559,0.119093670898565,0.123672876636463,0.127593378510864,0.128612224202647,0.133273832652803,0.13630837312775,0.142619571719639
481,EC3R6,Restaurants and Caffees,0.00281725588191838,0.00289713729157445,0.0029732336324301,0.00309334210126143,0.00321228251003801,0.00331411372755491,0.00334057725201681,0.0034616579909819,0.00354047722409741,0.00370440446025037
482,EC3R8,Restaurants and Caffees,0.162764071097312,0.167343202885554,0.171691315605269,0.178628681550068,0.185445242107876,0.191321440999061,0.192858622257415,0.199830559445125,0.204365792380151,0.213791944145647
483,EC3V0,Restaurants and Caffees,0.00281725588191838,0.00289713729157445,0.0029732336324301,0.00309334210126143,0.00321228251003801,0.00331411372755491,0.00334057725201681,0.0034616579909819,0.00354047722409741,0.00370440446025037
484,EC3V3,Restaurants and Caffees,0.029581186760143,0.0304199415615318,0.0312189531405161,0.032480092063245,0.0337289663553991,0.0347981941393265,0.0350760611461765,0.0363474089053099,0.0371750108530228,0.0388962468326289
485,EC3V9,Restaurants and Caffees,0.00422588382287757,0.00434570593736168,0.00445985044864516,0.00464001315189215,0.00481842376505702,0.00497117059133236,0.00501086587802522,0.00519248698647285,0.00531071583614611,0.00555660669037556
486,EC4A1,Restaurants and Caffees,0.287360099955674,0.295508003740594,0.303269830507871,0.315520894328666,0.327652816023877,0.338039600210601,0.340738879705715,0.353089115080154,0.361128676857936,0.377849254945538
487,EC4A2,Restaurants and Caffees,0.083707431705962,0.0861033446406009,0.0883869648303758,0.0919728577471545,0.0955356593036739,0.0985731087602509,0.099385101995892,0.102998330125732,0.10535675643104,0.110249242490923
488,EC4A3,Restaurants and Caffees,0.143598260104466,0.147772496757714,0.151754585272648,0.157955177108521,0.164149326679283,0.169393703737202,0.170860053738651,0.177103102482884,0.181196104954205,0.18965135861726
489,EC4A4,Restaurants and Caffees,0.0309898147011021,0.031868510207319,0.0327055699567312,0.0340267631138757,0.0353351076104181,0.036455251003104,0.0367463497721849,0.0380782379008009,0.0389452494650715,0.0407484490627541
490,EC4M6,Restaurants and Caffees,0.00281725588191838,0.00289713729157445,0.0029732336324301,0.00309334210126143,0.00321228251003801,0.00331411372755491,0.00334057725201681,0.0034616579909819,0.00354047722409741,0.00370440446025037
491,EC4M7,Restaurants and Caffees,0.173062441075159,0.178052664782284,0.182819185067745,0.190313675078399,0.197632956399334,0.20403719865404,0.205858115166306,0.2132185592769,0.218189914511989,0.22829334082681
492,EC4M9,Restaurants and Caffees,0.19901210217063,0.204825445934771,0.210408473241174,0.219269589783088,0.227457242329348,0.235225524487,0.237758041396426,0.24580745558868,0.25181633075084,0.26334262105578
493,EC4N1,Restaurants and Caffees,0.00281812694187831,0.00290058401943668,0.00297981950857232,0.00310542712669924,0.00322142069483207,0.00333163063945018,0.00336769436338272,0.00348156352721336,0.00356684037087829,0.00373014092188128
494,EC4N5,Restaurants and Caffees,0.00986300876659415,0.0101503207040972,0.010426075341932,0.0108629524307284,0.0112704033395152,0.011651948782128,0.0117733717161565,0.012175519577131,0.0124707597246835,0.013042624995769
495,EC4N6,Restaurants and Caffees,0.00704313970479595,0.00724284322893614,0.00743308408107527,0.00773335525315358,0.00803070627509504,0.00828528431888728,0.00835144313004203,0.00865414497745475,0.00885119306024353,0.00926101115062594
496,EC4N7,Restaurants and Caffees,0.00571999507660387,0.00588538808874241,0.00604312050395845,0.00628943645394318,0.00653504005686923,0.00674347799759283,0.0068008792270902,0.00704894732364472,0.00721133706536155,0.00754728190814892
497,EC4N8,Restaurants and Caffees,0.0190307488318642,0.019570253013654,0.020083796718239,0.0208962046188797,0.0216990134138449,0.0223877468824874,0.0225690112263137,0.0233866026812456,0.0239199006081881,0.0250270710262326
498,EC4R0,Restaurants and Caffees,0.0380329544058981,0.0391113534362551,0.0401386540378064,0.0417601183670293,0.0433658138855132,0.0447405353219913,0.045097792902227,0.0467323828782556,0.047796442525315,0.05000946021338
499,EC4R1,Restaurants and Caffees,0.00281812694187831,0.00290058401943668,0.00297981950857232,0.00310542712669924,0.00322142069483207,0.00333163063945018,0.00336769436338272,0.00348156352721336,0.00356684037087829,0.00373014092188128
500,EC4R3,Restaurants and Caffees,0.00422588382287757,0.00434570593736168,0.00445985044864516,0.00464001315189215,0.00481842376505702,0.00497117059133236,0.00501086587802522,0.00519248698647285,0.00531071583614611,0.00555660669037556
501,EC4V2,Restaurants and Caffees,0.00563625388375663,0.00580116803887336,0.00595963901714465,0.00621085425339849,0.00644284138966415,0.00666326127890037,0.00673538872676544,0.00696312705442672,0.00713368074175658,0.00746028184376256
502,EC4V3,Restaurants and Caffees,0.849612573848737,0.874317554824494,0.898017136327952,0.935555134660835,0.97070547931183,1.00342686462456,1.01371926532225,1.04848711851282,1.07380740143956,1.12308043201853
503,EC4V4,Restaurants and Caffees,0.00422588382287757,0.00434570593736168,0.00445985044864516,0.00464001315189215,0.00481842376505702,0.00497117059133236,0.00501086587802522,0.00519248698647285,0.00531071583614611,0.00555660669037556
504,EC4V5,Restaurants and Caffees,0.207752173823137,0.21366849897547,0.219305897896398,0.228182662454078,0.236986564782139,0.24450936331515,0.246490225807688,0.255436913070617,0.261268136908493,0.273381511729588
505,EC4V6,Restaurants and Caffees,0.0464847220516532,0.0478027653109785,0.0490583549350968,0.0510401446708136,0.0530026614156272,0.054682876504656,0.0551195246582774,0.0571173568512013,0.0584178741976073,0.0611226735941312
506,EC4Y0,Restaurants and Caffees,0.161955011713017,0.166704250102251,0.171237092131899,0.178262017990235,0.185301097364995,0.191237645324742,0.192938837542713,0.200008783237351,0.204655472790624,0.214231826168781
507,EC4Y1,Restaurants and Caffees,0.0300086033239785,0.0308755090894993,0.0317022193360073,0.0329938533203466,0.0342813415393651,0.0353744468517416,0.0356746847614594,0.0369755656137145,0.0378269239388564,0.0395886117708698
508,EC4Y7,Restaurants and Caffees,0.0863983093384279,0.0889186158702907,0.0913233802330644,0.09506081256909,0.0987989261105909,0.101958923761273,0.102851261467749,0.106613629246437,0.10908273430059,0.114178539535771
509,EC4Y8,Restaurants and Caffees,0.0683834909809451,0.0703513165481284,0.0722274863302067,0.0751649806930573,0.0780890555720512,0.0805759843436649,0.0812513765559127,0.0842104738586938,0.0861448969328384,0.0901519639348425
510,EC4Y9,Restaurants and Caffees,0.0624516343421216,0.0642929488919078,0.0660508943574084,0.0687674047083678,0.0714945247752678,0.0737889570770568,0.0744563548256061,0.077189536323091,0.0789886778957624,0.0826911016236428
511,WC2A1,Restaurants and Caffees,0.0357350729363455,0.0367105404177101,0.0376466818016064,0.039145939763249,0.0406291149730665,0.0419031065386541,0.0422232500504924,0.0437347200602753,0.044716465677026,0.046768678197037
193,CR00,Restaurants and Caffees,5.74392097318933,5.76381572964959,5.79501880974242,5.84419610917599,5.87563929477299,5.92676846948522,5.97400321896215,6.02391752666258,6.06933480270193,6.1160786955591
194,CR01,Restaurants and Caffees,6.23297342215384,6.32187510741723,6.41619312070817,6.50021795327486,6.589168381604,6.66639007417111,6.74454409107612,6.83062977953279,6.90960169907071,7.00114795795237
195,CR02,Restaurants and Caffees,8.85665171388146,8.96111028517705,9.07409058590305,9.18000152595526,9.29018124051728,9.38641710580117,9.48215072616955,9.59650197909586,9.69318354536243,9.80823462404013
196,CR03,Restaurants and Caffees,7.14220791901548,7.21862095418362,7.29896357714802,7.38334798325421,7.45846264875911,7.53455665114464,7.60753967217582,7.6941714951031,7.76613552705693,7.84905984832296
197,CR04,Restaurants and Caffees,8.09467094308844,8.18903981122896,8.28813599919786,8.39208814886663,8.4803544053319,8.5774548995271,8.67292194864447,8.77099582251172,8.8637586693757,8.96418659574387
198,CR05,Restaurants and Caffees,9.28657411645812,9.43572747833612,9.58870195066704,9.73261783119702,9.86065080470323,9.99573985261756,10.1339771462732,10.2522249281474,10.3838111116651,10.5198023668359
199,CR06,Restaurants and Caffees,11.5994593556149,11.7500144162408,11.9100714013494,12.0604192899587,12.2098637634384,12.348396379971,12.4862577011749,12.6380868893666,12.7761751506322,12.9341908132808
200,CR07,Restaurants and Caffees,8.92884060532503,9.04567983470834,9.16275532372167,9.29124468948818,9.38410697568677,9.50458610466173,9.62164120142945,9.72541697084104,9.8354198146594,9.94517103574268
201,CR08,Restaurants and Caffees,7.16381655139328,7.25621088512047,7.34633994600923,7.45064285556048,7.5183906559702,7.61563101038408,7.70834707755279,7.78896276089737,7.87498463365391,7.95838856516096
202,CR09,Restaurants and Caffees,4.9304680742591,4.98018886255711,5.03455774376153,5.09377600163178,5.1426361767659,5.199053289746,5.25435272906268,5.30998247188621,5.36339656446175,5.42044390971502
203,CR20,Restaurants and Caffees,9.48312837356707,9.64426563355128,9.80567850205502,9.96088077063737,10.0896033444741,10.2351281292054,10.382907509557,10.5019554428031,10.6408366063574,10.7796596917307
204,CR26,Restaurants and Caffees,6.91598867458332,7.01604022204045,7.12110666545501,7.21827561920111,7.31337858303652,7.40387147273029,7.49597367912577,7.5882068763823,7.67898834883597,7.77939777798729
205,CR27,Restaurants and Caffees,6.88994128841052,6.99916637773242,7.1098461417008,7.21618117346709,7.30855677852317,7.40773412673027,7.50845674763331,7.59698198381372,7.69294904943728,7.79243816321184
206,CR28,Restaurants and Caffees,7.00571818131581,7.10382783187222,7.19851489022725,7.30501127492122,7.37622383989997,7.47505200377934,7.57005126139867,7.65199627043385,7.74032290552105,7.82628407959473
207,CR29,Restaurants and Caffees,4.54987004806005,4.61597265187023,4.67892937629533,4.75027708476492,4.79683280526877,4.86283321732011,4.92649608081593,4.98031799104998,5.03907023962566,5.09559439624109
208,CR51,Restaurants and Caffees,6.62527550000873,6.72057687886138,6.8110053018042,6.91427723876121,6.98039855329525,7.07593900966703,7.1670412966582,7.24479502490231,7.32925701936972,7.41040198492226
209,CR52,Restaurants and Caffees,6.65686891247524,6.75675438753735,6.85323312003329,6.95793526955288,7.03018085544741,7.12738209723686,7.22158545334189,7.30022564960279,7.38777586829284,7.4726983744449
210,CR76,Restaurants and Caffees,4.07043771708438,4.12015058711432,4.17018344126768,4.22371816146148,4.26656700841859,4.31529992227631,4.36152962727072,4.41090910231601,4.45580271435116,4.50446825692949
211,CR77,Restaurants and Caffees,7.32343639652874,7.40633963149119,7.49205600716897,7.58206853499577,7.66019835380677,7.74144193276028,7.81917064729914,7.90889134383114,7.98529665318273,8.07196531722896
212,CR78,Restaurants and Caffees,7.59230360191419,7.67795697384766,7.76749070459259,7.86009479613327,7.94225778272015,8.02606570618954,8.1066334112129,8.19915738131292,8.27844906281505,8.36866777032336
213,CR81,Restaurants and Caffees,4.51258810046044,4.58955882799981,4.66493892447557,4.74019771120703,4.79764180109449,4.86784683667447,4.93769226995494,4.99286116789697,5.05798986830552,5.12151588519374
214,CR82,Restaurants and Caffees,5.96110749354331,6.05616993191567,6.15418238211523,6.24553181137751,6.32838448583848,6.4143647408234,6.50207189889783,6.57868847019517,6.66300571990506,6.75099342316406
215,CR83,Restaurants and Caffees,5.67942627547923,5.7861689686422,5.89368846935241,5.99175938591589,6.07700979661574,6.16918139036416,6.26422485536645,6.33610450590805,6.42510877228025,6.51348544113356
216,CR84,Restaurants and Caffees,4.75657390686574,4.83460560400282,4.91257949227398,4.98896206699067,5.05084597817933,5.12231386625254,5.19441070911141,5.25310022267966,5.32071791638316,5.38819096499747
217,CR85,Restaurants and Caffees,6.01557051142852,6.11279958019671,6.20976544531353,6.30588632864355,6.38316356021689,6.47300804040664,6.56359088450869,6.6384268299167,6.72342800031472,6.80846664632552
218,SE192,Restaurants and Caffees,5.23641019891754,5.31031576292656,5.38854076591355,5.45958050932928,5.53293625463172,5.59840463970487,5.66545987878283,5.73691046349348,5.80365142948814,5.87987986565893
219,SE193,Restaurants and Caffees,6.51185505971435,6.60151859049259,6.69592207119585,6.78481051601525,6.87000728862263,6.95277717657357,7.03610372043767,7.12044499213215,7.20256089023788,7.29330251352082
220,SE254,Restaurants and Caffees,6.17465471781448,6.24449846678424,6.31876855719943,6.39376859494335,6.46315609633349,6.53187366719733,6.59901647034184,6.67521791394571,6.7417331438545,6.81764034086782
221,SE255,Restaurants and Caffees,4.0149810582829,4.05985948073538,4.10774664233538,4.1554948907214,4.20152989062905,4.24473846007861,4.2872097165734,4.33776401526589,4.38004387901951,4.429592742789
222,SE256,Restaurants and Caffees,6.38446502242425,6.46265308756599,6.5456603727897,6.62569971544001,6.70393605409148,6.77722447825573,6.8499341098342,6.93221896564202,7.00481715330118,7.08847959020801
223,SW163,Restaurants and Caffees,6.28651424211964,6.38904305551404,6.49355212646208,6.59145021519818,6.67825290051179,6.76992185913701,6.86279343989273,6.94306054202991,7.03197232590075,7.12403521121337
224,SW164,Restaurants and Caffees,7.34290283906731,7.44848432060647,7.55766937673816,7.66139849858475,7.75694795155572,7.8533159276091,7.94862355211262,8.04374420928326,8.13775905843292,8.24022572249707
181,UB11,Restaurants and Caffees,4.28480867455754,4.32639699803854,4.36573472465426,4.41101665722733,4.45134979736308,4.496124326703,4.53717564790263,4.58136285484601,4.62771202675949,4.67221124459969
182,UB12,Restaurants and Caffees,8.43094433525867,8.52344862653669,8.60801035558568,8.70470435767041,8.78718767553543,8.8813984846716,8.96743224706296,9.05831126175881,9.15457110889936,9.24625234238863
183,UB13,Restaurants and Caffees,3.2672398949052,3.29476803043162,3.32273458934266,3.35341598764584,3.38481767782419,3.41573485758792,3.44494644998293,3.47749695662213,3.51094689653208,3.54417288174798
184,UB24,Restaurants and Caffees,5.59180696584509,5.65004992602059,5.70814705527109,5.76745329340951,5.82840270723284,5.88800078352558,5.94534945410343,6.00436221625958,6.06903843900761,6.13269728724561
185,UB25,Restaurants and Caffees,8.40462532096266,8.4942710639305,8.57693013507782,8.6711730635177,8.75308123858,8.84515703763124,8.92934505307601,9.01930594780531,9.11391923339161,9.20457104622219
186,UB54,Restaurants and Caffees,7.47018536773346,7.55528098512173,7.63823551657492,7.72198214164665,7.80795498790553,7.89122228332856,7.97057938978413,8.05551364500572,8.14615273027211,8.23680711845846
187,UB55,Restaurants and Caffees,5.58118925530473,5.63616790030905,5.69112140343244,5.74874455675508,5.80833555761423,5.86632766667374,5.9218220404609,5.98212628282168,6.04554380053332,6.1088872382632
